text,image,label,event_label
组图：女司机撞女童后打人称后台硬 遭围堵 O网页链接 毕娇，女，1987年3月15日生，未婚，家住济源市北海办事处药园居委会，所驾驶牌照为豫R-95668的黑色广本轿车是租的，并套用他人牌照，原车牌照为豫U-E0909，这个女的有个姐姐叫毕娟 是济源市市委书记何雄的儿媳 这就是她所说的后台。,afa32ec6jw1e513umjuupj20g40bzwfj.jpg,fake,2
【真是奇闻了】河南商丘一男子和女友爱爱时JJ突然自燃，烧焦了！医生证实，男子确实是自然起火，JJ基本报废，女子下体已被灼伤。女子透露办事前男友总喜欢喝高度白酒，这次也是。医生则表示目前起火原因不明！@杂谈五味@侯宁@中国微闻@焦点联播@天下微刊,a5302bc2jw1dzs6z2mxl2j.jpg,fake,8
请大家12号一定别进影院，为《贞子》票房为零，做努力！ 中国人《金陵十三钗》在日本鬼子票房为零。小日本《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，小鬼子说中国人是垃圾不团结，今天腾讯和小日本打赌，如果在两周内转发超过两百万个群的话，小鬼子本来就垃圾。爱国就转,0064tVDvjw1es0n5i699lj306e0790sx.jpg,fake,9
如果见到这两个人请立即报警，专业的拐卖儿童犯罪嫌疑人，还未抓获！,4c4fac65jw1er32z7n6y0j20c80ft0t9.jpg,fake,8
#家寻宝贝# 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰13759695559 2双拥街,9f1aef61jw1eqkjvo3tdrj20hs0qogpn.jpg,fake,6
"【众学生怒火焚烧酒店】大竹16岁少女假期在酒店当迎宾,因长得漂亮,被三个高官起色心在酒里下药强奸,下体被整烂致死,酒店为隐瞒真相在少女身上打针眼,说是嗨药嗨死,家长讨说法,酒店保安封堵,高压水龙头冲散,打人...县委书记王伟说:“不就是死了个服务员,屁大点事！”&nbsp;&nbsp;O网页链接 --转发求证！",53d3c592jw1dzmajomonrj.jpg,fake,8
【爆炸消息：中国移动9月1日起对微信微博收费】两种收费标准：1，包月10元/月；2、按条数收费，100条以下免费，600条5元，600至1200条10元，超过1200条每条收两分钱。联通牵手百度制衡微信，电信与网易合作以翼信对抗微信；转发自@当代章鱼哥,60ec80cfjw1e3ew45caynj.jpg,fake,9
#马航飞机失联#这个难道不是真相么&nbsp;&nbsp;大早上起来就看到空间说飞机找到了么&nbsp;&nbsp;&nbsp;&nbsp;@微天下 @央视新闻 @华尔街日报中文网 #马航飞机失联 我在:2商业步行街,9f896b55jw1eef22533crj20f00qotcl.jpg,fake,6
大家都帮忙转吧！！！&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;求扩散！今天上午我朋友的同学的同事的女儿在花都大润发超市附近被人拐走了，小女孩三岁多，能准确说出她爸爸的手机号码，这是我们同事女儿的照片，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了 我在:2棠东东南路,94a3f95ejw1e6mnbi6m5hj20f40qoabc.jpg,fake,6
紧急通知大家千万不要购买樱桃食用，今年樱桃里寄生了一种蛆虫，看似很新鲜的樱桃用盐水浸泡2分钟后蛆虫开始外外爬 实验方法：找最好看最新鲜的樱桃，放透明玻璃杯中，倒进水去后放点盐，大约2分钟就会看到这些蛆虫从完好的表皮往外钻。 这个是真的，发一个我朋友做的试验〜,7076113fjw1e5hvrl8h8pj20hs0d6tbx.jpg,fake,7
急找孩子，求转，求帮忙&nbsp;&nbsp;实验小学寻人启 13759695559 今天上午一个三岁多小女孩在世纪家园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰13759695559 2虎踞北路,741496f1jw1el563iqfmmj20bo0dgt9c.jpg,fake,6
家里有小孩的注意啦～妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：旺仔牛奶。可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，望家长朋友们爱孩子 就别给他喝了！！！还让人活不？,005CVVV8jw1eqxeeo4qkbj30c80m6abt.jpg,fake,1
[发呆]孩子们太可怜了！ 现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。 2红卫大街,66f9fd8djw1es8bildp8oj20hs0dcdij.jpg,fake,1
请大家5月13号一定别进影院，大家一起为《贞子》票房为零，做努力！ 中国人拍的《金陵十三钗》在日本小鬼子票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日,0065tktojw1erwv1nxkuuj30ci08c74a.jpg,fake,9
郑州实验小学 寻人启事 13759695559帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 联系人 张静杰13759695559看到就转转 谢谢你11:56:04 劉老师 2中山路,ad630aa1jw1eqnsjqf5eej20c80gkab0.jpg,fake,9
紧急通知：妇幼保健院通知：现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。大家行动起来，传递一份我们的爱心！ 2南京·禄口街区,005Cy84Agw1evtt98tua7j30kw0hs75g.jpg,fake,1
马航最新消息！ 这个号码“15927746242”是马航MH370上一位乘客的手机号码，移动，打电话能打通但是没人接，好心人给他充点话费别停机了，传递正能量，找到飞机就靠你了！,a079809fjw1eeldw2yubij20gw0qo76m.jpg,fake,2
请转发紧急发布】刚收到家长私信：“我实在没粉丝，请各位名人与好心人帮忙转发一下。刘皓曦，男，三岁3个月，9月1号在陕西渭南北关村被拐！家里非常着急，求大家把照片转下去，发现线索马上与他爸刘成恩18691963447联系，10万寻子！你每转发一次，都有可能带给他一次希望；举手之劳，好人有好报！,68b9391bjw1dwlgv3qslqj.jpg,fake,9
妇幼保健院提示：请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，希望有儿女的爸爸妈妈相互转告！ 2佛山·佛山传媒集团南海新闻中心,907bafc7jw1eoa1a7qpauj20dc0hs0vb.jpg,fake,1
寻人启事 13836689002。有线索酬金100万 帮忙扩散，今天上午一个2多岁小男孩在阳光小区附近被人拐走了，小男孩能说出他的名字……王鹤从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人汪永超～ 2美国,005vZHuTjw1evwlqpvvchj30ez0qoabt.jpg,fake,6
1937年7月7日卢沟桥事变'&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;2012年9月11日钓鱼岛事变？ 百度搜钓鱼岛徐州号就知道今天下午发生了什么！ 中国人，请崛起，请转发，中华民族再一次到了最危难的时候，团结起来吧！,5cf6387ejw1dwsqvflez5j.jpg,fake,9
#天津塘沽大爆炸#临时搭建灵堂，给战友送别，敬礼！,811d43e3jw1ev2b5rneybj20ez0qoju7.jpg,fake,5
【越南惊现神奇乳瓜 酷似女人乳房】在越南有一种外形酷似女人胸部的越南乳瓜，越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。 O网页链接,705db8ddjw1e8hacsp66ej20ci07iwet.jpg,fake,8
8月28日广西南宁鸡村強拆，奔驰老板跟儿子被活活打死，城管也有2死，几个受伤。老爸先在自家楼顶被打死后儿子开车撞上几个城管后开车的是儿子也被打死了。现在连家人还被派出所关着呢。希望社会关注..,af317c91jw1evy4sbhy8mj20hs0nq40r.jpg,fake,8
哈尔滨太平家乐福发生突发事件，营业时间所有出入口用铁门封闭不许进出，原因是一女士在结账时跟在身边的孩子突然失踪报警，后来孩子在二楼卫生间找到，头发被剃光，衣服被换掉，人口贩子不知去向，作案手法迅速。年关将至，请您出入公共场合务必带好孩子。 转起来！！！！,7ed469d8gw1dzptqhowb7j.jpg,fake,8
110已证实不是假的！大家注意：家里有孩子的 大人都看好了，河南省来了1000多外地人 专偷小孩抢小孩的 郑州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会，,005vzBj1jw1etmgqexr75j30sg0sg755.jpg,fake,6
"说刘翔作秀的 睁大你们的眼睛看看，这真是刘翔今天手术照片,喷他的人,该闭嘴了吧",6472aa6ajw1dvpqeebpuoj.jpg,fake,7
&nbsp;&nbsp;&nbsp;&nbsp;急轉：110已证实不是假的！大家注意！紧急通知：江苏省来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！今天学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会,005AChV9jw1etkv919gp6j30go0m80u4.jpg,fake,6
【广西女子与朋友打赌 为赢得iPhone6街头裸跑】日前，网上出现一组照片：11日晚，广西龙州一女祼体压马路。据网友称，是因为嗨大了，和朋友打赌，说敢脱光了绕城一圈，就送她一部苹果6。提示：根据《治安管理处罚法》，在公共场所故意裸露身体，情节恶劣的，处五日以上十日以下拘留。,71b3fe74gw1el9kwpc428j20c80g875g.jpg,fake,8
【拾金不昧要慎重】长沙一小孩上学路上捡到3万元，就坐在那里等失主，结果被人冒领，小孩回校告知老师后得到表扬，不久真失主听说小孩拾金不昧的事后找上门索钱，未得，就告上法庭，最后判小孩家长赔20%即6000元。这是真实事件，请大家以此为鉴，教育小孩拾金不昧要慎重啊。（转）,70653ab2jw1dubjhtud12j.jpg,fake,8
【河南强拆：22岁少女讨说法被禽兽马路上扒光衣裳示众】河南许昌市东城区“恒达·名门尚居”强拆现场，禽兽拆迁人员扒掉戚小芳（22岁）的上衣羞辱。O网页链接,5d07c613jw1e3j6fwsljej.jpg,fake,0
【韩学者：西游记起源于韩国】日本媒体8日报道，中国湖北随州市将召开《西游记》研讨会，对西游神话源自随州进行学术界定。对此，一韩国学者称，多年研究证明，《西游记》起源于韩国，中国政府和学术界只是一厢情愿地认为《西游记》起源于中国。 O网页链接（大河报）,626ece26gw1ej686acguaj20af08c3yx.jpg,fake,2
网友名言＂马航＂飞机失踪，李白早有预言。不信？请 看他的「腾云」一诗： 马腾驾祥云， 航行阔 海郡。 失于蓬莱阁， 踪迹无处寻。 把首字连 起来，就是“马航失踪”&nbsp;&nbsp;&nbsp;&nbsp;一架飞机让你复习了地理，认识了东南亚，科 普了飞机... 《美官员:航班消失后还发回信号》&nbsp;&nbsp;O网页链接,662d0a05jw1eefosrz1tpj20dw0cwwf8.jpg,fake,0
事态跟踪，：Rubber Duck并非死于H7N9，而是死于--香港方面称，充气大黄鸭在港不幸爆掉，乃大陆沈阳某旅行团的胡某扔烟头所致。此旅行团13日晚搭乘豪华客轮「莫利亚第」号经过大黄鸭旁，胡某向其投掷了30个点燃的烟头并向周围游客表示“不信弄不死你”，昨晚大黄鸭倒下后经导游指认港警已将其收监,6746a518jw1e4p6gsgfd8j20f40qodhh.jpg,fake,2
中国500強企业腾讯CE0、QQ之父、微信创始人马化腾先生初一下午在深圳人民医院因汹酒、过劳后引起心肌梗死去世，享年39岁，个人财产334.2亿人民币⋯生命没有第二次!!!因此春节期间望各位朋友们不易过度喝酒、熬夜⋯因为生命只有一次![流泪][流泪][流泪] 再次敲响了人们忽视生命、忽视健康的红色警钟！,b6664002jw1e1pgkyr26kj.jpg,fake,6
中国人拍的《金陵十三钗》小日本让其票房为零。小日本拍的《贞子》3D将于9月12日在中国大陆上映。而9月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让 贞子3D 9月12日票房为零,6a0a48d7gw1dwsnjap3qcj.jpg,fake,9
幼儿园刚才发紧急通知：妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。,6ea00fc2jw1ervxyny79lj20k00iutb9.jpg,fake,1
帮转发：果果 刚刚在苏州万达广场附近走丢 麻烦大家帮我发下谢谢联系电话15506291683 跪谢！苏州的朋友帮忙转发帮找一找！看到的朋友希望都伸出援助之手，我替这位母亲谢谢大家了！ O网页链接,005AzY9Sjw1eqw4l1pszvj30f00qotad.jpg,fake,9
原来是真的，幼儿园和诊所都发通知了&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;家长们注意啦：现在得白血病的小孩越来越多，妇幼保健院提示，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌 2重庆·协信Town城,005H870Wjw1es8fmus9xsj30m80got9y.jpg,fake,1
马航最新消息： 据可靠消息，15203815990这个号码是MH370某位乘客的，能打通，但无人接听，请为他充点话费，以免停机.唯一的线索不能断了，随手转发正能量，谢谢！ （中国联通）这个号码是MH370某位乘客的，能打通，但无人接听，请为他充点话费，以免停机.唯一的线索不能断了，随手转发正能量，谢谢！,005tCZHUjw1eem6guzs0ij30ad0ep0t0.jpg,fake,9
今天在宁波已发现中国国内第一起埃博拉，此疾病基本死亡率90%。流入中国时间比专家预估时间早十天。大家务必提醒孩子和家人随时肥皂洗手，不吃街边摊和露天食物，买回家的成品食物务必煮开食用，防范在先！切记！ 中国人口密集，防范意识差，很令人担忧 转发一下 生命脆弱 且行且珍惜,8fe4724bjw1elj7o5dn01j20bg0clt9e.jpg,fake,8
据爆料，给留几手、郑渊洁、何润东等每人10万元让他们在同一时间发微博黑苹果品牌的某公关公司受雇于三星。该公司相关人士此前和上述人士联系，询问是原创还是写好微博内容发给他们。留几手和郑渊洁都是玩笔头子的，但何润东这胸无点墨的坑爹货直接把私信内容中的发布时间也当成内容发出来了……（转）,6207aadfjw1e2qw3fxzctj.jpg,fake,7
